component_id,node_count,user_count,merchant_count,transaction_count,transaction_value,chargeback_transactions,fraud_chargeback_transactions,chargeback_ratio,max_risk_score,identity_anomaly_transactions,repeated_chargeback_user_transactions,high_chargeback_merchant_transactions,network_risk_score,network_activity_flag
1404,3,2,1,2,34310.13,0,0,0.0,0.0,0.0,0,0,0.0,1
1405,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
1406,5,3,2,4,40735.49,2,1,0.5,55.0,0.0,2,0,87.5,1
1407,3,2,1,2,20090.41,0,0,0.0,0.0,0.0,0,0,0.0,1
1408,7,5,2,6,115426.47,0,0,0.0,3.0,0.0,0,0,1.5,1
1409,3,2,1,2,-5125.74,0,0,0.0,2.0,0.0,0,0,1.0,1
1410,8,6,2,7,85231.13,1,1,0.14285714285714285,45.0,0.0,0,0,62.5,1
1411,10,8,2,9,84646.89,1,0,0.1111111111111111,15.0,1.0,0,0,22.5,1
1412,15,10,5,14,101653.65,4,0,0.2857142857142857,35.0,2.0,2,4,89.5,1
1413,12,9,3,11,131838.82,0,0,0.0,0.0,0.0,0,0,0.0,1
1414,6,5,1,5,39644.630000000005,1,0,0.2,20.0,0.0,0,0,20.0,1
1415,3,2,1,2,11382.68,0,0,0.0,0.0,0.0,0,0,0.0,1
1416,3,2,1,2,15846.64,1,0,0.5,15.0,0.0,0,0,17.5,1
1417,7,5,2,6,44090.46,2,2,0.3333333333333333,45.0,0.0,0,0,102.5,1
1418,3,2,1,2,39042.42,1,0,0.5,15.0,0.0,0,0,17.5,1
1419,4,3,1,3,23373.64,0,0,0.0,0.0,0.0,0,0,0.0,1
1420,2,1,1,1,19668.45,0,0,0.0,0.0,0.0,0,0,0.0,0
1421,2,1,1,1,23268.47,0,0,0.0,0.0,0.0,0,0,0.0,0
1422,3,2,1,2,18648.79,1,0,0.5,15.0,0.0,0,0,17.5,1
1423,3,2,1,2,27788.690000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
1424,6,4,2,5,73162.1,2,1,0.4,60.0,1.0,0,0,85.0,1
1425,6,5,1,5,55183.7,1,0,0.2,15.0,0.0,0,0,17.5,1
1426,18,14,4,17,151742.43,0,0,0.0,5.0,0.0,0,0,2.5,1
1427,3,2,1,2,40233.32,1,0,0.5,15.0,1.0,0,0,22.5,1
1428,4,3,1,3,22292.41,0,0,0.0,0.0,0.0,0,0,0.0,1
1429,3,2,1,2,4043.81,1,1,0.5,60.0,1.0,0,0,75.0,1
1430,5,4,1,4,52551.159999999996,1,0,0.25,20.0,1.0,0,0,25.0,1
1431,11,8,3,10,82286.07,2,1,0.2,45.0,0.0,0,0,72.5,1
1432,14,9,5,13,119255.12,1,1,0.07692307692307693,55.0,0.0,1,0,72.5,1
1433,11,8,3,10,86198.52,3,1,0.3,45.0,1.0,0,0,87.5,1
1434,9,7,2,8,100241.16,0,0,0.0,5.0,0.0,0,0,2.5,1
1435,2,1,1,1,24596.14,1,1,1.0,48.0,0.0,0,0,64.0,0
1436,3,2,1,2,26485.699999999997,0,0,0.0,15.0,1.0,0,0,12.5,1
1437,3,2,1,2,32110.67,0,0,0.0,0.0,0.0,0,0,0.0,1
1438,4,3,1,3,52919.63,0,0,0.0,0.0,0.0,0,0,0.0,1
1439,3,2,1,2,33965.59,0,0,0.0,0.0,0.0,0,0,0.0,1
1440,6,4,2,5,17417.559999999998,0,0,0.0,2.0,0.0,0,0,1.0,1
1441,3,2,1,2,31999.190000000002,1,0,0.5,15.0,0.0,0,0,17.5,1
1442,8,5,3,7,47031.049999999996,1,0,0.14285714285714285,20.0,1.0,0,0,25.0,1
1443,7,5,2,6,39080.85,1,0,0.16666666666666666,15.0,0.0,0,0,17.5,1
1444,8,6,2,7,77961.67,0,0,0.0,10.0,0.0,0,0,5.0,1
1445,6,5,1,5,38520.6,0,0,0.0,15.0,1.0,0,0,12.5,1
1446,5,4,1,4,57184.729999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
1447,6,5,1,5,75682.63,0,0,0.0,3.0,0.0,0,0,1.5,1
1448,10,7,3,9,80583.75,1,1,0.1111111111111111,45.0,0.0,0,0,62.5,1
1449,7,6,1,6,63921.92,1,0,0.16666666666666666,25.0,0.0,1,0,27.5,1
1450,12,9,3,11,112773.83,3,2,0.2727272727272727,50.0,0.0,0,0,115.0,1
1451,6,3,3,5,46323.76,0,0,0.0,0.0,0.0,0,0,0.0,1
1452,4,3,1,3,28984.58,0,0,0.0,15.0,1.0,0,0,12.5,1
1453,14,12,2,13,113392.26000000001,0,0,0.0,8.0,0.0,0,0,4.0,1
1454,4,3,1,3,47097.67,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
1455,8,6,2,7,91303.44,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
1456,3,2,1,2,14948.32,1,0,0.5,17.0,0.0,0,0,18.5,1
1457,4,3,1,3,13975.93,2,0,0.6666666666666666,15.0,0.0,0,0,27.5,1
1458,3,2,1,2,16397.87,0,0,0.0,0.0,0.0,0,0,0.0,1
1459,4,3,1,3,29307.58,0,0,0.0,0.0,0.0,0,0,0.0,1
1460,5,3,2,4,80841.83,0,0,0.0,0.0,0.0,0,0,0.0,1
1461,3,2,1,2,22439.66,0,0,0.0,0.0,0.0,0,0,0.0,1
1462,5,4,1,4,51043.369999999995,1,0,0.25,15.0,0.0,0,0,17.5,1
1463,5,4,1,4,61343.770000000004,0,0,0.0,5.0,0.0,0,0,2.5,1
1464,4,3,1,3,23840.8,0,0,0.0,0.0,0.0,0,0,0.0,1
1465,6,4,2,5,79095.15,0,0,0.0,5.0,0.0,0,0,2.5,1
1466,4,3,1,3,31341.269999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
1467,6,4,2,5,74184.73,0,0,0.0,15.0,1.0,0,0,12.5,1
1468,3,2,1,2,953.31,0,0,0.0,15.0,1.0,0,0,12.5,1
1469,7,5,2,6,50450.69,0,0,0.0,0.0,0.0,0,0,0.0,1
1470,7,5,2,6,50863.7,1,0,0.16666666666666666,20.0,3.0,0,0,35.0,1
1471,2,1,1,1,23046.92,0,0,0.0,0.0,0.0,0,0,0.0,0
1472,11,8,3,10,97704.64000000001,2,1,0.2,60.0,2.0,0,0,90.0,1
1473,4,3,1,3,9702.36,1,1,0.3333333333333333,50.0,1.0,0,0,70.0,1
1474,4,3,1,3,28111.010000000002,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
1475,3,2,1,2,35107.97,0,0,0.0,0.0,0.0,0,0,0.0,1
1476,4,3,1,3,39778.78,0,0,0.0,5.0,0.0,0,0,2.5,1
1477,5,4,1,4,39201.29,1,0,0.25,15.0,0.0,0,0,17.5,1
1478,16,11,5,15,141573.25,4,0,0.26666666666666666,30.0,4.0,1,0,80.0,1
1479,7,5,2,6,86123.22,1,0,0.16666666666666666,15.0,0.0,0,0,17.5,1
1480,2,1,1,1,7537.63,0,0,0.0,0.0,0.0,0,0,0.0,0
1481,8,6,2,7,77759.24,0,0,0.0,3.0,0.0,0,0,1.5,1
1482,4,2,2,3,36146.520000000004,0,0,0.0,0.0,0.0,0,0,0.0,1
1483,7,6,1,6,88639.53,1,0,0.16666666666666666,15.0,0.0,0,0,17.5,1
1484,5,3,2,4,49158.69,1,1,0.25,45.0,1.0,0,0,67.5,1
1485,8,6,2,7,106202.86,0,0,0.0,0.0,0.0,0,0,0.0,1
1486,2,1,1,1,24761.89,0,0,0.0,3.0,0.0,0,0,1.5,0
1487,5,4,1,4,48901.69,0,0,0.0,0.0,0.0,0,0,0.0,1
1488,4,3,1,3,25315.88,0,0,0.0,0.0,0.0,0,0,0.0,1
1489,2,1,1,1,1671.6,0,0,0.0,0.0,0.0,0,0,0.0,0
1490,13,10,3,12,143487.46,2,0,0.16666666666666666,20.0,1.0,0,0,35.0,1
1491,5,4,1,4,49295.28,1,0,0.25,20.0,0.0,0,0,20.0,1
1492,4,3,1,3,9300.4,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
1493,3,2,1,2,27161.68,0,0,0.0,0.0,0.0,0,0,0.0,1
1494,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
1495,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
1496,3,2,1,2,27534.72,0,0,0.0,0.0,0.0,0,0,0.0,1
1497,7,6,1,6,36474.33,1,1,0.16666666666666666,47.0,1.0,0,0,68.5,1
1498,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
1499,4,3,1,3,40250.24,0,0,0.0,15.0,1.0,0,0,12.5,1
1500,6,4,2,5,80196.11,0,0,0.0,3.0,0.0,0,0,1.5,1
1501,2,1,1,1,12137.17,0,0,0.0,0.0,0.0,0,0,0.0,0
1502,5,4,1,4,87843.81,0,0,0.0,3.0,0.0,0,0,1.5,1
1503,3,2,1,2,11697.35,0,0,0.0,0.0,0.0,0,0,0.0,1
1504,2,1,1,1,9825.71,1,0,1.0,25.0,0.0,1,0,27.5,0
1505,2,1,1,1,12726.82,0,0,0.0,0.0,0.0,0,0,0.0,0
1506,8,5,3,7,46953.83,1,1,0.14285714285714285,45.0,0.0,0,0,62.5,1
1507,2,1,1,1,24731.51,1,0,1.0,18.0,0.0,0,0,19.0,0
1508,3,2,1,2,12156.58,0,0,0.0,2.0,0.0,0,0,1.0,1
1509,5,4,1,4,29792.08,0,0,0.0,0.0,0.0,0,0,0.0,1
1510,5,4,1,4,44436.119999999995,1,0,0.25,15.0,0.0,0,0,17.5,1
1511,4,2,2,3,19257.7,0,0,0.0,0.0,0.0,0,0,0.0,1
1512,6,4,2,5,66166.45,0,0,0.0,20.0,1.0,0,0,15.0,1
1513,4,3,1,3,16314.87,0,0,0.0,0.0,0.0,0,0,0.0,1
1514,8,6,2,7,52799.45,2,1,0.2857142857142857,45.0,0.0,0,0,72.5,1
1515,2,1,1,1,9948.13,0,0,0.0,0.0,0.0,0,0,0.0,0
1516,3,2,1,2,48921.16,0,0,0.0,23.0,1.0,0,0,16.5,1
1517,7,6,1,6,82634.56999999999,1,1,0.16666666666666666,45.0,0.0,0,0,62.5,1
1518,4,2,2,3,-2008.12,0,0,0.0,0.0,0.0,0,0,0.0,1
1519,5,3,2,4,30205.339999999997,0,0,0.0,20.0,1.0,0,0,15.0,1
1520,4,3,1,3,46806.12,0,0,0.0,0.0,0.0,0,0,0.0,1
1521,2,1,1,1,732.51,0,0,0.0,0.0,0.0,0,0,0.0,0
1522,4,3,1,3,43555.69,0,0,0.0,15.0,1.0,0,0,12.5,1
1523,9,6,3,8,70339.27,0,0,0.0,15.0,1.0,0,0,12.5,1
1524,2,1,1,1,23576.09,1,0,1.0,15.0,0.0,0,0,17.5,0
1525,3,2,1,2,16689.03,0,0,0.0,0.0,0.0,0,0,0.0,1
1526,3,2,1,2,25225.8,0,0,0.0,17.0,1.0,0,0,13.5,1
1527,6,4,2,5,34868.07,1,0,0.2,15.0,1.0,0,0,22.5,1
1528,4,3,1,3,43037.97,0,0,0.0,0.0,0.0,0,0,0.0,1
1529,4,3,1,3,23117.03,0,0,0.0,0.0,0.0,0,0,0.0,1
1530,3,2,1,2,30824.94,0,0,0.0,3.0,0.0,0,0,1.5,1
1531,2,1,1,1,9228.37,0,0,0.0,20.0,1.0,0,0,15.0,0
1532,5,4,1,4,43289.409999999996,1,0,0.25,15.0,0.0,0,0,17.5,1
1533,2,1,1,1,18785.17,0,0,0.0,0.0,0.0,0,0,0.0,0
1534,4,3,1,3,43630.05,0,0,0.0,0.0,0.0,0,0,0.0,1
1535,5,4,1,4,55160.54,0,0,0.0,0.0,0.0,0,0,0.0,1
1536,3,2,1,2,24355.12,0,0,0.0,0.0,0.0,0,0,0.0,1
1537,4,2,2,3,29188.799999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
1538,6,5,1,5,41190.33,1,0,0.2,18.0,1.0,0,0,24.0,1
1539,15,10,5,14,166395.87,3,2,0.21428571428571427,45.0,1.0,0,0,117.5,1
1540,4,3,1,3,-7194.51,0,0,0.0,0.0,0.0,0,0,0.0,1
1541,2,1,1,1,20188.87,0,0,0.0,5.0,0.0,0,0,2.5,0
1542,4,3,1,3,32917.68,0,0,0.0,0.0,0.0,0,0,0.0,1
1543,3,2,1,2,27380.3,1,1,0.5,45.0,0.0,0,0,62.5,1
1544,7,3,4,6,67920.06,1,1,0.16666666666666666,45.0,0.0,0,0,62.5,1
1545,3,2,1,2,37079.62,0,0,0.0,0.0,0.0,0,0,0.0,1
1546,9,6,3,8,119170.5,1,0,0.125,15.0,1.0,0,0,22.5,1
1547,5,4,1,4,18755.09,1,0,0.25,15.0,1.0,0,0,22.5,1
1548,4,3,1,3,38953.31,1,0,0.3333333333333333,40.0,1.0,1,0,40.0,1
1549,11,7,4,10,147130.7,0,0,0.0,3.0,0.0,0,0,1.5,1
1550,3,2,1,2,34568.82,0,0,0.0,5.0,0.0,0,0,2.5,1
1551,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
1552,15,12,3,14,197008.38999999998,4,2,0.2857142857142857,45.0,1.0,0,0,127.5,1
1553,5,4,1,4,50291.64,3,1,0.75,55.0,0.0,0,4,99.5,1
1554,2,1,1,1,14323.1,0,0,0.0,7.0,0.0,0,0,3.5,0
1555,3,2,1,2,5141.2,0,0,0.0,0.0,0.0,0,0,0.0,1
1556,2,1,1,1,23180.17,0,0,0.0,0.0,0.0,0,0,0.0,0
1557,6,4,2,5,48724.42999999999,0,0,0.0,0.0,0.0,0,0,0.0,1
1558,11,8,3,10,94975.42,4,1,0.4,45.0,0.0,1,3,106.5,1
1559,4,3,1,3,25212.46,1,0,0.3333333333333333,35.0,1.0,0,0,32.5,1
1560,8,6,2,7,98895.2,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
1561,8,6,2,7,72839.61,3,1,0.42857142857142855,45.0,0.0,0,0,82.5,1
1562,11,7,4,10,90921.15000000001,0,0,0.0,0.0,0.0,0,0,0.0,1
1563,2,1,1,1,-19022.02,0,0,0.0,0.0,0.0,0,0,0.0,0
1564,10,7,3,9,129286.78,1,0,0.1111111111111111,15.0,0.0,0,0,17.5,1
1565,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
1566,2,1,1,1,8264.89,1,1,1.0,45.0,0.0,0,0,62.5,0
1567,7,5,2,6,59019.83,0,0,0.0,15.0,1.0,0,0,12.5,1
1568,3,2,1,2,30200.5,0,0,0.0,0.0,0.0,0,0,0.0,1
1569,4,2,2,3,26773.829999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
1570,3,2,1,2,22517.93,0,0,0.0,0.0,0.0,0,0,0.0,1
1571,3,2,1,2,38001.229999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
1572,3,2,1,2,9189.49,0,0,0.0,0.0,0.0,0,0,0.0,1
1573,2,1,1,1,5523.94,0,0,0.0,0.0,0.0,0,0,0.0,0
1574,2,1,1,1,13342.38,0,0,0.0,0.0,0.0,0,0,0.0,0
1575,6,4,2,5,45469.51,1,0,0.2,15.0,0.0,0,0,17.5,1
1576,4,3,1,3,29602.89,0,0,0.0,5.0,0.0,0,0,2.5,1
1577,5,4,1,4,45544.09,1,1,0.25,60.0,0.0,1,0,75.0,1
1578,3,2,1,2,19641.3,0,0,0.0,0.0,0.0,0,0,0.0,1
1579,6,4,2,5,58465.3,1,1,0.2,45.0,0.0,0,0,62.5,1
1580,18,12,6,17,186741.15,1,0,0.058823529411764705,15.0,6.0,0,0,47.5,1
1581,6,4,2,5,34453.17,1,1,0.2,55.0,0.0,1,0,72.5,1
1582,3,2,1,2,3748.12,0,0,0.0,15.0,1.0,0,0,12.5,1
1583,4,3,1,3,36810.76,0,0,0.0,10.0,0.0,0,0,5.0,1
1584,2,1,1,1,5468.77,0,0,0.0,0.0,0.0,0,0,0.0,0
1585,3,2,1,2,14693.77,0,0,0.0,5.0,0.0,0,0,2.5,1
1586,3,2,1,2,32524.17,1,0,0.5,15.0,0.0,0,0,17.5,1
1587,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
1588,7,5,2,6,37348.56,1,1,0.16666666666666666,55.0,2.0,1,0,82.5,1
1589,5,4,1,4,27857.660000000003,0,0,0.0,0.0,0.0,0,0,0.0,1
1590,3,2,1,2,37363.97,0,0,0.0,0.0,0.0,0,0,0.0,1
1591,6,5,1,5,45315.21,2,0,0.4,15.0,0.0,0,0,27.5,1
1592,3,2,1,2,9276.76,0,0,0.0,0.0,0.0,0,0,0.0,1
1593,6,5,1,5,72642.56,2,1,0.4,45.0,0.0,0,0,72.5,1
1594,11,7,4,10,55990.38,0,0,0.0,25.0,2.0,0,0,22.5,1
1595,9,7,2,8,109185.79,1,1,0.125,50.0,0.0,0,0,65.0,1
1596,5,3,2,4,26115.21,1,0,0.25,15.0,1.0,0,0,22.5,1
1597,4,3,1,3,12412.980000000001,0,0,0.0,20.0,2.0,0,0,20.0,1
1598,4,3,1,3,2165.37,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
1599,6,5,1,5,38547.05,1,1,0.2,45.0,0.0,0,0,62.5,1
1600,4,3,1,3,35116.18,1,0,0.3333333333333333,18.0,0.0,0,0,19.0,1
1601,15,11,4,14,132410.96,1,1,0.07142857142857142,45.0,0.0,0,0,62.5,1
1602,3,2,1,2,23568.38,0,0,0.0,5.0,0.0,0,0,2.5,1
1603,14,11,3,13,116518.03,1,0,0.07692307692307693,15.0,1.0,0,0,22.5,1
1604,3,2,1,2,36560.84,0,0,0.0,15.0,1.0,0,0,12.5,1
1605,3,2,1,2,24743.170000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
1606,25,18,7,24,249783.4,2,1,0.08333333333333333,45.0,0.0,0,0,72.5,1
1607,13,10,3,12,113480.49,3,0,0.25,22.0,3.0,0,0,56.0,1
1608,4,3,1,3,35648.17,0,0,0.0,3.0,0.0,0,0,1.5,1
1609,5,4,1,4,39301.240000000005,0,0,0.0,0.0,0.0,0,0,0.0,1
1610,2,1,1,1,9046.79,0,0,0.0,0.0,0.0,0,0,0.0,0
1611,3,2,1,2,7452.02,0,0,0.0,0.0,0.0,0,0,0.0,1
1612,5,4,1,4,12157.0,1,0,0.25,15.0,0.0,0,0,17.5,1
1613,7,5,2,6,19496.0,1,0,0.16666666666666666,15.0,0.0,0,0,17.5,1
1614,3,2,1,2,23949.9,1,1,0.5,60.0,1.0,0,0,75.0,1
1615,3,2,1,2,11964.71,0,0,0.0,0.0,0.0,0,0,0.0,1
1616,11,8,3,10,104407.26000000001,1,0,0.1,18.0,0.0,0,0,19.0,1
1617,2,1,1,1,5108.18,0,0,0.0,20.0,1.0,0,0,15.0,0
1618,3,2,1,2,13778.659999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
1619,4,3,1,3,18991.05,2,0,0.6666666666666666,15.0,0.0,0,0,27.5,1
1620,7,6,1,6,97933.35,1,0,0.16666666666666666,15.0,0.0,0,0,17.5,1
1621,4,3,1,3,41574.07000000001,0,0,0.0,3.0,0.0,0,0,1.5,1
1622,5,4,1,4,38478.229999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
1623,5,4,1,4,26090.83,0,0,0.0,0.0,0.0,0,0,0.0,1
1624,3,2,1,2,13386.59,0,0,0.0,0.0,0.0,0,0,0.0,1
1625,3,2,1,2,23742.35,0,0,0.0,0.0,0.0,0,0,0.0,1
1626,4,3,1,3,17789.100000000002,0,0,0.0,15.0,1.0,0,0,12.5,1
1627,3,2,1,2,39923.479999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
1628,3,2,1,2,37463.850000000006,0,0,0.0,0.0,0.0,0,0,0.0,1
1629,3,2,1,2,29019.82,0,0,0.0,0.0,0.0,0,0,0.0,1
1630,4,3,1,3,34160.5,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
1631,8,6,2,7,80236.74,1,1,0.14285714285714285,65.0,2.0,0,0,82.5,1
1632,5,4,1,4,85446.94,1,0,0.25,18.0,1.0,0,0,24.0,1
1633,3,2,1,2,7233.35,0,0,0.0,0.0,0.0,0,0,0.0,1
1634,5,3,2,4,41649.43,2,1,0.5,45.0,0.0,0,0,72.5,1
1635,2,1,1,1,0.0,1,1,1.0,55.0,0.0,1,0,72.5,0
1636,7,4,3,6,53863.0,1,0,0.16666666666666666,15.0,0.0,0,0,17.5,1
1637,5,4,1,4,42878.29,0,0,0.0,0.0,0.0,0,0,0.0,1
1638,3,2,1,2,17828.85,0,0,0.0,7.0,0.0,0,0,3.5,1
1639,6,4,2,5,58542.44,2,1,0.4,55.0,0.0,2,0,87.5,1
1640,5,4,1,4,41532.28,1,0,0.25,18.0,0.0,0,0,19.0,1
1641,3,2,1,2,32250.83,1,0,0.5,20.0,0.0,0,0,20.0,1
1642,2,1,1,1,22150.58,0,0,0.0,0.0,0.0,0,0,0.0,0
1643,3,2,1,2,35282.03,0,0,0.0,0.0,0.0,0,0,0.0,1
1644,4,3,1,3,52749.22,0,0,0.0,15.0,1.0,0,0,12.5,1
1645,4,3,1,3,62613.19,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
1646,11,8,3,10,98026.59,1,1,0.1,50.0,1.0,0,0,70.0,1
1647,3,2,1,2,12131.97,1,0,0.5,15.0,0.0,0,0,17.5,1
1648,4,3,1,3,43032.53,0,0,0.0,0.0,0.0,0,0,0.0,1
1649,3,2,1,2,-3049.5200000000004,0,0,0.0,0.0,0.0,0,0,0.0,1
1650,3,2,1,2,272.73,0,0,0.0,2.0,0.0,0,0,1.0,1
1651,2,1,1,1,9747.54,0,0,0.0,0.0,0.0,0,0,0.0,0
1652,3,2,1,2,0.0,0,0,0.0,15.0,1.0,0,0,12.5,1
1653,9,7,2,8,125672.58,3,1,0.375,45.0,0.0,0,0,82.5,1
1654,18,13,5,17,210670.43,2,1,0.11764705882352941,65.0,0.0,1,5,102.5,1
1655,13,10,3,12,175563.23,0,0,0.0,15.0,1.0,0,0,12.5,1
1656,2,1,1,1,13660.73,0,0,0.0,0.0,0.0,0,0,0.0,0
1657,6,5,1,5,96509.77,1,0,0.2,30.0,1.0,0,0,30.0,1
1658,6,4,2,5,41804.08,0,0,0.0,15.0,2.0,0,0,17.5,1
1659,5,3,2,4,26240.09,2,1,0.5,55.0,0.0,2,0,87.5,1
1660,4,3,1,3,22864.26,2,1,0.6666666666666666,45.0,0.0,0,0,72.5,1
1661,2,1,1,1,4224.02,0,0,0.0,0.0,0.0,0,0,0.0,0
1662,13,11,2,12,157754.81,2,1,0.16666666666666666,45.0,0.0,0,0,72.5,1
1663,5,4,1,4,40639.37,0,0,0.0,2.0,0.0,0,0,1.0,1
1664,6,4,2,5,53737.76,1,0,0.2,20.0,2.0,0,0,30.0,1
1665,10,7,3,9,96864.75,0,0,0.0,0.0,0.0,0,0,0.0,1
1666,3,2,1,2,22905.52,1,0,0.5,15.0,0.0,0,0,17.5,1
1667,4,3,1,3,22660.36,0,0,0.0,0.0,0.0,0,0,0.0,1
1668,3,2,1,2,38440.83,0,0,0.0,0.0,0.0,0,0,0.0,1
1669,8,7,1,7,68345.88,1,0,0.14285714285714285,15.0,1.0,0,0,22.5,1
1670,4,3,1,3,35994.729999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
1671,2,1,1,1,23618.85,0,0,0.0,0.0,0.0,0,0,0.0,0
1672,17,12,5,16,153204.94999999998,1,1,0.0625,48.0,0.0,0,0,64.0,1
1673,8,6,2,7,87057.85,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
1674,14,10,4,13,114997.51999999999,2,2,0.15384615384615385,55.0,0.0,1,0,112.5,1
1675,8,5,3,7,66654.96,0,0,0.0,0.0,0.0,0,0,0.0,1
1676,8,6,2,7,74309.19,0,0,0.0,3.0,0.0,0,0,1.5,1
1677,5,4,1,4,31020.71,1,1,0.25,45.0,0.0,0,0,62.5,1
1678,11,7,4,10,87179.76000000001,1,0,0.1,17.0,0.0,0,0,18.5,1
1679,6,5,1,5,64275.96,0,0,0.0,15.0,1.0,0,0,12.5,1
1680,12,8,4,11,83294.8,6,3,0.5454545454545454,65.0,0.0,3,4,209.5,1
1681,12,9,3,11,83711.32,0,0,0.0,0.0,0.0,0,0,0.0,1
1682,3,2,1,2,3192.5300000000007,0,0,0.0,0.0,0.0,0,0,0.0,1
1683,5,3,2,4,47545.630000000005,0,0,0.0,0.0,0.0,0,0,0.0,1
1684,6,5,1,5,27767.52,1,1,0.2,45.0,0.0,0,0,62.5,1
1685,11,8,3,10,105135.65,3,1,0.3,45.0,0.0,0,0,82.5,1
1686,5,4,1,4,47199.54,1,0,0.25,15.0,0.0,0,0,17.5,1
1687,5,3,2,4,30535.35,0,0,0.0,0.0,0.0,0,0,0.0,1
1688,3,2,1,2,0.0,1,0,0.5,15.0,0.0,0,0,17.5,1
1689,6,4,2,5,51060.170000000006,0,0,0.0,15.0,1.0,0,0,12.5,1
1690,4,3,1,3,16704.07,1,1,0.3333333333333333,45.0,1.0,0,0,67.5,1
1691,6,5,1,5,71213.66,1,0,0.2,15.0,0.0,0,0,17.5,1
1692,7,5,2,6,9803.15,0,0,0.0,2.0,0.0,0,0,1.0,1
1693,4,3,1,3,19754.65,0,0,0.0,0.0,0.0,0,0,0.0,1
1694,6,4,2,5,48216.740000000005,3,2,0.6,55.0,0.0,2,0,127.5,1
1695,3,2,1,2,10856.18,0,0,0.0,0.0,0.0,0,0,0.0,1
1696,8,6,2,7,109284.25,1,1,0.14285714285714285,45.0,1.0,0,0,67.5,1
1697,3,2,1,2,38903.9,0,0,0.0,5.0,0.0,0,0,2.5,1
1698,2,1,1,1,14770.04,0,0,0.0,0.0,0.0,0,0,0.0,0
1699,5,3,2,4,38685.979999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
1700,3,2,1,2,40059.8,1,1,0.5,58.0,0.0,1,0,74.0,1
1701,4,3,1,3,45640.7,2,0,0.6666666666666666,35.0,0.0,1,3,51.5,1
1702,4,3,1,3,41203.68,0,0,0.0,15.0,1.0,0,0,12.5,1
1703,6,5,1,5,65226.11,0,0,0.0,3.0,0.0,0,0,1.5,1
1704,4,3,1,3,58359.02,0,0,0.0,3.0,0.0,0,0,1.5,1
1705,3,2,1,2,15842.84,0,0,0.0,0.0,0.0,0,0,0.0,1
1706,4,3,1,3,42155.36,0,0,0.0,0.0,0.0,0,0,0.0,1
1707,5,4,1,4,54455.74,0,0,0.0,0.0,0.0,0,0,0.0,1
1708,6,5,1,5,45704.21,1,0,0.2,15.0,1.0,0,0,22.5,1
1709,3,2,1,2,26214.69,0,0,0.0,0.0,0.0,0,0,0.0,1
1710,3,2,1,2,37975.31,0,0,0.0,3.0,0.0,0,0,1.5,1
1711,9,6,3,8,100071.17000000001,1,0,0.125,15.0,0.0,0,0,17.5,1
1712,3,2,1,2,28537.73,0,0,0.0,2.0,0.0,0,0,1.0,1
1713,2,1,1,1,11271.08,0,0,0.0,0.0,0.0,0,0,0.0,0
1714,4,3,1,3,11719.96,0,0,0.0,15.0,1.0,0,0,12.5,1
1715,6,5,1,5,37083.15,2,1,0.4,45.0,0.0,0,0,72.5,1
1716,6,5,1,5,91851.57,0,0,0.0,5.0,0.0,0,0,2.5,1
1717,4,3,1,3,29573.05,0,0,0.0,0.0,0.0,0,0,0.0,1
1718,4,3,1,3,28447.660000000003,0,0,0.0,0.0,0.0,0,0,0.0,1
1719,8,6,2,7,94459.2,2,2,0.2857142857142857,57.0,0.0,2,0,118.5,1
1720,3,2,1,2,33482.399999999994,0,0,0.0,0.0,0.0,0,0,0.0,1
1721,5,4,1,4,29963.1,0,0,0.0,0.0,0.0,0,0,0.0,1
1722,5,4,1,4,61636.5,0,0,0.0,15.0,1.0,0,0,12.5,1
1723,7,5,2,6,94550.31,0,0,0.0,0.0,0.0,0,0,0.0,1
