merchant_id,merchant_name,merchant_category_final,transaction_count,transaction_value,average_transaction_value,chargeback_transactions,fraud_chargeback_transactions,high_risk_transactions,risky_status_transactions,high_chargeback_merchant_transactions,chargeback_ratio,fraud_chargeback_ratio,high_risk_transaction_ratio
MCH9294,,,4,39732.05,9933.0125,1,0,0,0,0,0.25,0.0,0.0
MCH9322,"Khosla, Walia and Deep",DEPARTMENT STORE,4,17391.13,4347.7825,1,0,0,0,0,0.25,0.0,0.0
MCH9330,,,4,73874.26000000001,18468.565000000002,1,1,1,0,0,0.25,0.25,0.25
MCH9338,  D’Alia-Mitter  ,BOOKS,4,45252.79,11313.1975,1,0,0,0,0,0.25,0.0,0.0
MCH9358,Shroff Ltd,DEPARTMENT STORE,4,70094.53,17523.6325,1,0,0,0,0,0.25,0.0,0.0
MCH9374,,,4,74295.29,18573.8225,1,0,0,0,0,0.25,0.0,0.0
MCH9379,Nazareth and Sons,MISC_RETAIL,4,19572.54,6524.18,1,1,1,0,0,0.25,0.25,0.25
MCH9408,Arya-Vig,TRANSPORT,4,39931.28,9982.82,1,1,1,0,0,0.25,0.25,0.25
MCH9457,Som-Ravi,DEPARTMENT STORE,4,12010.37,4003.456666666667,1,1,1,0,0,0.25,0.25,0.25
MCH9518,,,4,20940.96,6980.32,1,0,0,0,0,0.25,0.0,0.0
MCH9536,,,4,53938.82000000001,17979.60666666667,1,0,0,0,0,0.25,0.0,0.0
MCH9537,Mahal Group,MISC_RETAIL,4,14627.069999999998,3656.7674999999995,1,1,1,0,0,0.25,0.25,0.25
MCH9550,Chandra-Sangha,BOOKS,4,34614.33,8653.5825,1,1,1,0,0,0.25,0.25,0.25
MCH9557,,,4,49271.99,12317.9975,1,1,1,0,0,0.25,0.25,0.25
MCH9577,,,4,39051.71,9762.9275,1,0,0,0,0,0.25,0.0,0.0
MCH9585,,,4,9354.3,4677.15,1,0,0,0,0,0.25,0.0,0.0
MCH9627,Randhawa Gr0up,HOTEL_LODGING,4,34266.86,11422.286666666667,1,0,0,0,0,0.25,0.0,0.0
MCH9648,,,4,46707.479999999996,15569.159999999998,1,1,1,0,0,0.25,0.25,0.25
MCH9805,Sha-Mitter,RETAIL,4,56315.630000000005,18771.876666666667,1,1,1,0,0,0.25,0.25,0.25
MCH9810,,,4,33134.95,11044.983333333332,1,1,1,0,0,0.25,0.25,0.25
MCH9870,,,4,66425.56,16606.39,1,0,0,0,0,0.25,0.0,0.0
MCH9897,Modi PLC,APPAREL,4,49005.53,12251.3825,1,0,0,0,0,0.25,0.0,0.0
MCH9999,,,4,13759.45,6879.725,1,1,1,0,0,0.25,0.25,0.25
MCH9029,Hayre and Sons,RETAIL,10,111632.97,11163.297,2,1,1,0,0,0.2,0.1,0.1
MCH1043,,,5,69704.9,17426.225,1,0,0,0,0,0.2,0.0,0.0
MCH1071,ShankarGroup,HOTEL_LODGING,5,40513.8,8102.76,1,0,0,0,0,0.2,0.0,0.0
MCH1108,,,5,23991.72,7997.240000000001,1,0,0,0,0,0.2,0.0,0.0
MCH1137,,,5,77063.76,15412.751999999999,1,0,0,0,0,0.2,0.0,0.0
MCH1151,,,5,88465.48,22116.37,1,0,0,0,0,0.2,0.0,0.0
MCH1197,"Gaba, Wadhwa and Sahni",GROCERY,5,85333.81,17066.762,1,0,0,0,0,0.2,0.0,0.0
MCH1247,"Nayak, Lala and Pillai",GROCERY,5,26726.77,6681.6925,1,0,0,5,0,0.2,0.0,0.0
MCH1393,HEGDE-BAHRI,MEDICAL_STORE,5,57037.25,14259.3125,1,0,0,0,0,0.2,0.0,0.0
MCH1421,,,5,48574.119999999995,12143.529999999999,1,0,0,0,0,0.2,0.0,0.0
MCH1439,Chawla Ltd,TRANSPORT,5,8202.34,2050.585,1,0,0,0,0,0.2,0.0,0.0
MCH1478,Sah0ta LLC,PHARMACY,5,41438.22,10359.555,1,0,0,0,0,0.2,0.0,0.0
MCH1540,mohan-hegde,PHARMACY,5,52758.77,10551.753999999999,1,0,0,5,0,0.2,0.0,0.0
MCH1591,Ramaswamy-Babu,DEPARTMENT STORE,5,45258.09,9051.617999999999,1,1,1,0,0,0.2,0.2,0.2
MCH1608,,,5,35034.08,11678.026666666667,1,0,0,0,0,0.2,0.0,0.0
MCH1684,,,5,38547.05,7709.410000000001,1,1,1,0,0,0.2,0.2,0.2
MCH1975,,,5,65697.86,13139.572,1,0,0,0,0,0.2,0.0,0.0
MCH2150,,,5,67123.52,13424.704000000002,1,0,0,0,0,0.2,0.0,0.0
MCH2230,,,5,19455.04,6485.013333333333,1,1,1,0,0,0.2,0.2,0.2
MCH2335,GaneshLtd,MISC_RETAIL,5,42108.65,8421.73,1,0,0,0,0,0.2,0.0,0.0
MCH2366,,,5,36774.75,12258.25,1,1,1,0,0,0.2,0.2,0.2
MCH2393,,,5,74203.63,14840.726,1,0,0,0,0,0.2,0.0,0.0
MCH2398,Kapur-Dani,DEPARTMENT STORE,5,63254.19,12650.838,1,0,0,0,0,0.2,0.0,0.0
MCH2424,PATIL LTD,PHARMACY,5,40587.329999999994,13529.109999999999,1,1,1,0,0,0.2,0.2,0.2
MCH2425,SURI-KURIAN,GROCERY,5,65359.6,13071.92,1,1,1,0,0,0.2,0.2,0.2
MCH2446,,,5,24587.44,4917.487999999999,1,1,1,0,0,0.2,0.2,0.2
MCH2482,,,5,40278.729999999996,10069.682499999999,1,0,0,0,0,0.2,0.0,0.0
MCH2552,"  Saran, Dyal and Wable  ",PHONE SERVICE,5,79379.24,15875.848000000002,1,0,0,0,0,0.2,0.0,0.0
MCH2571,Deep-Chakraborty,FOOD_SERVICES,5,64627.66,16156.915,1,0,0,5,0,0.2,0.0,0.0
MCH2723,Purohit-Dani,FOOD_SERVICES,5,49856.17,9971.234,1,0,0,0,0,0.2,0.0,0.0
MCH2783,,,5,27456.1,9152.033333333333,1,1,1,0,0,0.2,0.2,0.2
MCH2897,Bath Ltd,OTHER,5,70381.48,14076.295999999998,1,0,0,0,0,0.2,0.0,0.0
MCH2907,VARUGHESE-MANI,MEDICAL_STORE,5,45266.89,11316.7225,1,0,0,0,0,0.2,0.0,0.0
MCH3088,Suresh LLC,GROCERY,5,67968.67,16992.1675,1,1,1,0,0,0.2,0.2,0.2
MCH3111,Cherian-G0swami,TELECOM,5,59795.32,14948.83,1,0,0,0,0,0.2,0.0,0.0
MCH3132,,,5,58132.880000000005,11626.576000000001,1,1,1,0,0,0.2,0.2,0.2
MCH3134,Rajan PLC,DEPARTMENT STORE,5,59864.340000000004,11972.868,1,0,0,0,0,0.2,0.0,0.0
MCH3137,,,5,78433.16,15686.632000000001,1,0,0,0,0,0.2,0.0,0.0
MCH3141,,,5,77897.7,15579.539999999999,1,0,0,0,0,0.2,0.0,0.0
MCH3148,RaoLtd,TELECOM,5,87452.95,17490.59,1,1,1,0,0,0.2,0.2,0.2
MCH3292,  Murthy PLC  ,STATIONERY,5,40301.88,8060.375999999999,1,1,1,0,0,0.2,0.2,0.2
MCH3302,,,5,67203.15,13440.63,1,1,1,0,0,0.2,0.2,0.2
MCH3380,,,5,13972.17,3493.0425,1,0,0,0,0,0.2,0.0,0.0
MCH3469,Ha1der-Bains,TELECOM,5,72508.81999999999,14501.764,1,1,1,0,0,0.2,0.2,0.2
MCH3532,,,5,40688.17,10172.0425,1,0,0,0,0,0.2,0.0,0.0
MCH3748,Bedi-Cherian,RETAIL,5,45176.17,9035.234,1,1,1,0,0,0.2,0.2,0.2
MCH3844,,,5,34292.6,8573.15,1,0,0,0,0,0.2,0.0,0.0
MCH3935,Majumdar-Aggarwal,DEPARTMENT STORE,5,81416.64,16283.328,1,0,0,0,0,0.2,0.0,0.0
MCH4010,"  Barad, Mukherjee and Joshi  ",GROCERY,5,45071.520000000004,11267.880000000001,1,1,1,0,0,0.2,0.2,0.2
MCH4039,,,5,72346.88,14469.376,1,0,0,0,0,0.2,0.0,0.0
MCH4042,ROUT-MAHARAJ,MISC_RETAIL,5,65393.54,13078.708,1,0,0,0,0,0.2,0.0,0.0
MCH4084,Mitra PLC,DEPARTMENT STORE,5,42242.81,8448.562,1,1,1,0,0,0.2,0.2,0.2
MCH4202,,,5,55183.7,18394.566666666666,1,0,0,0,0,0.2,0.0,0.0
MCH4216,Ratta and Sons,STATIONERY,5,65298.29,16324.5725,1,1,1,0,0,0.2,0.2,0.2
MCH4220,GOPAL-DARA,APPAREL,5,56828.229999999996,14207.057499999999,1,0,0,0,0,0.2,0.0,0.0
MCH4297,,,5,100149.6,20029.920000000002,1,1,1,0,0,0.2,0.2,0.2
MCH4367,"wason, chanda and panchal",GROCERY,5,9332.190000000002,2333.0475000000006,1,0,0,0,0,0.2,0.0,0.0
MCH4407,,,5,68913.56,13782.712,1,1,1,0,0,0.2,0.2,0.2
MCH4690,  Natt-Bhattacharyya  ,DEPARTMENT STORE,5,41190.33,10297.5825,1,0,0,0,0,0.2,0.0,0.0
MCH4762,,,5,69884.13,13976.826000000001,1,0,0,0,0,0.2,0.0,0.0
MCH4768,,,5,26924.05,6731.0125,1,1,1,0,0,0.2,0.2,0.2
MCH4850,,,5,46314.68,9262.936,1,0,0,0,0,0.2,0.0,0.0
MCH4903,Khatri Gr0up,DEPARTMENT STORE,5,37175.04,9293.76,1,0,0,0,0,0.2,0.0,0.0
MCH5027,Mukhopadhyay-Brar,MISC_RETAIL,5,53706.3,10741.26,1,0,0,0,0,0.2,0.0,0.0
MCH5032,,,5,101827.26,20365.451999999997,1,1,1,0,0,0.2,0.2,0.2
MCH5045,More-Doctor,DEPARTMENT STORE,5,58606.9,11721.380000000001,1,1,1,5,0,0.2,0.2,0.2
MCH5084,Doshi LLC,BOOKS,5,58209.259999999995,11641.851999999999,1,0,0,0,0,0.2,0.0,0.0
MCH5119,,,5,61190.85,12238.17,1,0,0,0,0,0.2,0.0,0.0
MCH5142,,,5,96509.77,19301.954,1,0,0,0,0,0.2,0.0,0.0
MCH5164,"Yohannan,SahniandBasak",DEPARTMENT STORE,5,53940.58,10788.116,1,0,0,0,0,0.2,0.0,0.0
MCH5195,,,5,43109.93,10777.4825,1,1,1,0,0,0.2,0.2,0.2
MCH5320,Ramaswamy-Sarma,MOBILE RECHARGE,5,43884.53,8776.905999999999,1,0,0,0,0,0.2,0.0,0.0
MCH5350,,,5,67834.73,16958.6825,1,1,1,0,0,0.2,0.2,0.2
MCH5405,  Balan-Sabharwal  ,FOOD_SERVICES,5,66736.65,13347.329999999998,1,0,0,0,0,0.2,0.0,0.0
MCH5447,Chhabra-Bajaj,GROCERY,5,37077.97,7415.594,1,1,1,0,0,0.2,0.2,0.2
MCH5487,,,5,27767.52,5553.504,1,1,1,0,0,0.2,0.2,0.2
MCH5670,,,5,57577.76,11515.552,1,0,0,0,0,0.2,0.0,0.0
MCH5743,,,5,46282.32,11570.58,1,0,0,0,0,0.2,0.0,0.0
MCH5757,,,5,57837.8,19279.266666666666,1,0,0,0,0,0.2,0.0,0.0
MCH5769,,,5,31419.25,6283.85,1,0,0,0,0,0.2,0.0,0.0
MCH5798,DIVAN-MAHAL,FOOD_SERVICES,5,59583.86,11916.772,1,0,0,0,0,0.2,0.0,0.0
MCH5925,,,5,50918.52,10183.704,1,0,0,0,0,0.2,0.0,0.0
MCH5959,nigam group,BOOKS,5,51298.840000000004,12824.710000000001,1,0,0,0,0,0.2,0.0,0.0
MCH6134,,,5,478.869999999999,119.71749999999975,1,0,0,0,0,0.2,0.0,0.0
MCH6219,"Morar, Walla and Behl",MEDICAL_STORE,5,64762.340000000004,16190.585000000001,1,1,1,0,0,0.2,0.2,0.2
MCH6263,"Bahri, Bajaj and Mander",BOOKS,5,61514.67,12302.934,1,0,0,5,0,0.2,0.0,0.0
MCH6274,Mall Inc,HOTEL_LODGING,5,87186.42,17437.284,1,0,0,0,0,0.2,0.0,0.0
MCH6294,,,5,30700.14,6140.028,1,0,0,0,0,0.2,0.0,0.0
MCH6334,,,5,57410.880000000005,14352.720000000001,1,1,1,0,0,0.2,0.2,0.2
MCH6347,,,5,48274.87,12068.7175,1,0,0,0,0,0.2,0.0,0.0
MCH6402,,,5,56278.509999999995,14069.627499999999,1,0,0,0,0,0.2,0.0,0.0
MCH6420,Wadhwa and Sons,MEDICAL,5,60292.520000000004,12058.504,1,0,0,0,0,0.2,0.0,0.0
MCH6453,,,5,51601.06,10320.212,1,1,1,0,0,0.2,0.2,0.2
MCH6466,Randhawa LLC,RETAIL,5,71213.66,14242.732,1,0,0,0,0,0.2,0.0,0.0
MCH6518,,,5,19035.19,4758.7975,1,1,1,0,0,0.2,0.2,0.2
MCH6575,Sanghvi PLC,BOOKS,5,72664.93,14532.985999999999,1,1,1,0,0,0.2,0.2,0.2
MCH6593,"Thakur, V0hra and Kar",GROCERY,5,58094.31,11618.862,1,1,1,0,0,0.2,0.2,0.2
MCH6658,,,5,45704.21,11426.0525,1,0,0,0,0,0.2,0.0,0.0
MCH6677,"DESHMUKH, CHOUDHRY AND LAD",MEDICAL_STORE,5,44695.07,11173.7675,1,0,0,0,0,0.2,0.0,0.0
MCH6679,,,5,53037.78,13259.445,1,1,1,0,0,0.2,0.2,0.2
MCH6744,GREWAL INC,MISC_RETAIL,5,72947.8,14589.560000000001,1,1,1,0,0,0.2,0.2,0.2
MCH6762,,,5,47045.229999999996,11761.307499999999,1,1,1,0,0,0.2,0.2,0.2
MCH6818,"Bava, Badami and Sodhi",DEPARTMENT STORE,5,39918.77,7983.753999999999,1,1,1,0,0,0.2,0.2,0.2
MCH6897,,,5,58986.14,11797.228,1,0,0,0,0,0.2,0.0,0.0
MCH6907,Dhillon-Sama,FOOD_SERVICES,5,46037.869999999995,9207.573999999999,1,1,1,0,0,0.2,0.2,0.2
MCH6910,,,5,41400.520000000004,10350.130000000001,1,0,0,0,0,0.2,0.0,0.0
MCH6961,,,5,39816.59,7963.317999999999,1,1,1,0,0,0.2,0.2,0.2
MCH6988,,,5,61763.47,12352.694,1,1,1,0,0,0.2,0.2,0.2
MCH7033,Mani and Sons,APPAREL,5,93932.12,18786.424,1,1,1,0,0,0.2,0.2,0.2
MCH7179,,,5,37140.01,9285.0025,1,0,0,0,0,0.2,0.0,0.0
MCH7202,UPPAL PLC,TRANSPORT,5,67346.54,13469.307999999999,1,1,1,0,0,0.2,0.2,0.2
MCH7278,,,5,49019.86,12254.965,1,0,0,0,0,0.2,0.0,0.0
MCH7308,,,5,35490.04,7098.008,1,1,1,0,0,0.2,0.2,0.2
MCH7379,"Doctor, Dyal and Vaidya",MEDICAL,5,63310.47,12662.094000000001,1,0,0,0,0,0.2,0.0,0.0
MCH7411,"Bhasin, Soman and Savant",MOBILE RECHARGE,5,57945.49,14486.3725,1,1,1,0,0,0.2,0.2,0.2
MCH7453,,,5,43329.03,8665.806,1,0,0,0,0,0.2,0.0,0.0
MCH7518,,,5,73957.08,18489.27,1,0,0,0,0,0.2,0.0,0.0
MCH7559,,,5,62639.0,12527.8,1,1,1,0,0,0.2,0.2,0.2
MCH7574,Loke Ltd,DEPARTMENT STORE,5,36138.55,7227.710000000001,1,0,0,0,0,0.2,0.0,0.0
MCH7638,,,5,64456.41,16114.1025,1,1,1,0,0,0.2,0.2,0.2
MCH7726,Modi Ltd,DEPARTMENT STORE,5,86287.74,17257.548000000003,1,1,1,0,0,0.2,0.2,0.2
MCH7767,Nadkarni-Pathak,HOTEL_LODGING,5,65688.18,13137.635999999999,1,0,0,0,0,0.2,0.0,0.0
MCH7785,,,5,36067.39,7213.478,1,1,1,0,0,0.2,0.2,0.2
MCH7956,,,5,81688.73000000001,16337.746000000003,1,0,0,0,0,0.2,0.0,0.0
MCH7980,,,5,26755.39,5351.0779999999995,1,0,0,0,0,0.2,0.0,0.0
MCH7985,"Ba1ay, Mammen and Raman",FOOD_SERVICES,5,48894.86,12223.715,1,0,0,0,0,0.2,0.0,0.0
MCH8021,,,5,29550.59,5910.118,1,0,0,0,0,0.2,0.0,0.0
MCH8080,Brar PLC,TELECOM,5,36461.09,7292.217999999999,1,1,1,0,0,0.2,0.2,0.2
MCH8140,"  Chokshi, Johal and Sachdeva  ",FOOD_SERVICES,5,72926.8,18231.7,1,0,0,0,0,0.2,0.0,0.0
MCH8353,,,5,77807.41,15561.482,1,1,1,0,0,0.2,0.2,0.2
MCH8375,,,5,53489.54,10697.908,1,0,0,0,0,0.2,0.0,0.0
MCH8471,,,5,36133.82,9033.455,1,1,1,0,0,0.2,0.2,0.2
MCH8477,,,5,81908.78,16381.756,1,0,0,0,0,0.2,0.0,0.0
MCH8513,,,5,37500.76,12500.253333333334,1,1,1,0,0,0.2,0.2,0.2
MCH8566,Magar-Kota,TRANSPORT,5,75062.06999999999,18765.517499999998,1,1,1,0,0,0.2,0.2,0.2
MCH8657,,,5,69835.12999999999,13967.025999999998,1,1,1,0,0,0.2,0.2,0.2
MCH8698,"Boase, Bal and Mand",DEPARTMENT STORE,5,72541.68,14508.336,1,0,0,0,0,0.2,0.0,0.0
MCH8850,,,5,23063.66,5765.915,1,1,1,0,0,0.2,0.2,0.2
MCH8876,Apte and Sons,FOOD_SERVICES,5,50920.55,10184.11,1,0,0,0,0,0.2,0.0,0.0
MCH8898,,,5,73432.48,14686.496,1,1,1,0,0,0.2,0.2,0.2
MCH8900,Murthy-Vala,APPAREL,5,39092.06,9773.015,1,0,0,0,0,0.2,0.0,0.0
MCH8936,,,5,24143.75,8047.916666666667,1,0,0,0,0,0.2,0.0,0.0
MCH8999,"BORDE, REDDY AND MITAL",TRANSPORT,5,52517.78999999999,10503.557999999999,1,1,1,0,0,0.2,0.2,0.2
MCH9009,"Singhal, Patil and Brar",RETAIL,5,28751.9,7187.975,1,0,0,0,0,0.2,0.0,0.0
MCH9044,,,5,43021.98,8604.396,1,1,1,0,0,0.2,0.2,0.2
MCH9123,,,5,54552.42,10910.484,1,0,0,0,0,0.2,0.0,0.0
MCH9125,"mallick, walia and kanda",DEPARTMENT STORE,5,49657.82000000001,12414.455000000002,1,1,1,0,0,0.2,0.2,0.2
MCH9132,Shankar-Bahl,TELECOM,5,70106.35,14021.27,1,0,0,5,0,0.2,0.0,0.0
MCH9135,"NATH, SAMRA AND CHOPRA",MOBILE RECHARGE,5,41700.86,10425.215,1,1,1,0,0,0.2,0.2,0.2
MCH9364,,,5,39644.630000000005,9911.157500000001,1,0,0,0,0,0.2,0.0,0.0
MCH9376,,,5,64304.450000000004,12860.890000000001,1,1,1,0,0,0.2,0.2,0.2
MCH9451,,,5,48505.45,9701.09,1,1,1,0,0,0.2,0.2,0.2
MCH9562,,,5,68350.92,13670.184,1,1,1,0,0,0.2,0.2,0.2
MCH9620,chad plc,RETAIL,5,48068.27,9613.653999999999,1,0,0,0,0,0.2,0.0,0.0
MCH9622,,,5,43392.58,8678.516,1,0,0,0,0,0.2,0.0,0.0
MCH9743,Sahota-Krish,STATIONERY,5,29092.2,14546.1,1,0,0,0,0,0.2,0.0,0.0
MCH9748,,,5,61419.25,12283.85,1,0,0,0,0,0.2,0.0,0.0
MCH9841,,,5,36879.71,9219.9275,1,0,0,0,0,0.2,0.0,0.0
MCH9908,,,5,78741.28,15748.256,1,1,1,0,0,0.2,0.2,0.2
MCH1015,Mannan-Subramaniam,HOTEL_LODGING,6,45381.28,7563.546666666666,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH1543,,,6,65620.03,10936.671666666667,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH1577,,,6,64368.41,10728.068333333335,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH1834,,,6,85381.2,14230.199999999999,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH1887,Peri Inc,DEPARTMENT STORE,6,43321.93,10830.4825,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH1907,,,6,57124.06,11424.812,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH1949,,,6,67619.38,11269.896666666667,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH2195,,,6,91751.54,18350.307999999997,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH2299,Ahluwalia Inc,TRAVEL,6,78518.55,15703.710000000001,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH2527,,,6,90003.9,15000.65,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH2694,Misra PLC,APPAREL,6,41741.17,8348.234,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH2709,"Iyengar, Dugar and Chacko",HOTEL_LODGING,6,49433.81,8238.968333333332,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH2716,,,6,73093.99,14618.798,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH2883,,,6,44250.39,8850.078,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH3154,Bhardwaj Ltd,TRANSPORT,6,73487.26,14697.452,1,0,0,6,0,0.16666666666666666,0.0,0.0
MCH3434,,,6,73472.4,14694.48,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH3560,,,6,67315.09,11219.181666666665,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH3610,KHANNA-GOSWAMI,TELECOM,6,66400.45999999999,11066.743333333332,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH3624,,,6,46953.56,11738.39,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH3765,Mohanty LLC,DEPARTMENT STORE,6,70761.3,11793.550000000001,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH3791,,,6,23471.66,3911.943333333333,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH4070,,,6,49516.33,8252.721666666666,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH4106,Dey and Sons,GROCERY,6,45857.99,7642.998333333333,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH4350,,,6,82037.97,13672.995,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH4435,"Shere, Jain and Luthra",MISC_RETAIL,6,71164.33,11860.721666666666,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH4608,  Chandran Group  ,APPAREL,6,79411.76,13235.293333333333,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH4657,,,6,29459.56,5891.912,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5172,,,6,97933.35,16322.225,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH5183,Chandra LLC,STATIONERY,6,63103.97,10517.328333333333,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5280,Mani-Chada,TRANSPORT,6,73208.07,12201.345000000001,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5287,Sachdeva PLC,TRAVEL,6,82634.56999999999,13772.428333333331,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5401,"Sama, Ar0ra and Mem0n",BOOKS,6,18073.46,4518.365,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5466,,,6,92333.83,15388.971666666666,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5600,,,6,62806.59,10467.765,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5706,,,6,67570.09,11261.681666666665,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH5963,Mukhopadhyay Ltd,OTHER,6,63845.68000000001,10640.946666666669,1,1,1,6,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH6240,"Dutta, Aggarwal and Devan",FOOD_SERVICES,6,47862.29,9572.458,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH6342,,,6,86157.92,14359.653333333334,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH6487,,,6,74197.43000000001,12366.238333333335,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH6705,,,6,53812.909999999996,13453.227499999999,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH6735,,,6,60074.689999999995,10012.448333333332,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH6772,"Sarin,KaleandBava",GROCERY,6,36474.33,6079.055,1,1,1,6,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH6944,"Ghosh, Hayre and Seth",APPAREL,6,66940.09,13388.018,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH7099,,,6,66430.5,11071.75,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH7304,,,6,51394.22,10278.844000000001,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH7305,Iyer-Nagi,APPAREL,6,53218.22,8869.703333333333,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH7427,,,6,49794.450000000004,8299.075,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH7451,,,6,71596.89,11932.815,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH7549,Narayan PLC,HOTEL_LODGING,6,61273.83,10212.305,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH7769,"Atwal, Loke and Prasad",TELECOM,6,59494.24,9915.706666666667,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH7889,,,6,71081.84,11846.973333333333,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH8271,Konda-Bawa,APPAREL,6,45519.399999999994,11379.849999999999,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH8289,"Ch0udhury, Chakrabarti and Kha1sa",TRANSPORT,6,56139.28,11227.856,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH8335,Bhatti-Keer,RETAIL,6,55816.88,11163.376,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH8387,,,6,76508.82,15301.764000000001,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH8437,"  Kurian, Yadav and Sidhu  ",FOOD_SERVICES,6,90150.45,15025.074999999999,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH8472,Guha-Sandhu,PHONE SERVICE,6,44634.08,8926.816,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH8614,Basu-Gola,TRAVEL,6,60833.17,12166.634,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH8669,,,6,101216.95999999999,16869.493333333332,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH8680,,,6,88639.53,14773.255,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH8846,,,6,63921.92,10653.653333333334,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH9043,Setty and Sons,HOTEL_LODGING,6,66608.36,11101.393333333333,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH9045,"  Kaul, Sethi and Vaidya  ",TELECOM,6,47760.22,7960.036666666667,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH9072,,,6,87113.65,14518.941666666666,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
MCH9122,,,6,87416.69,17483.338,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH9316,Bandi Ltd,GROCERY,6,88647.67,17729.534,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH9501,,,6,69663.35,13932.670000000002,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH9670,,,6,54466.229999999996,9077.705,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH9694,,,6,107294.68,21458.935999999998,1,0,0,0,0,0.16666666666666666,0.0,0.0
MCH9951,Natt Group,PHARMACY,6,99676.19,16612.698333333334,1,1,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666
